0, 27987.12099999997, 7652.652999999991
1, 17054.070000000076, 2338.7889999999934
2, 23720.77799999999, 9642.53099999998
3, 14477.83699999997, -2014.632999999989
4, 5291.084000000006, 3177.0960000000123
5, 20303.161000000004, 2364.925000000014
6, 8295.94599999992, -1712.4559999999983
7, 19142.135999999922, 1598.974999999975
8, 27884.51899999979, 2875.4780000000246
9, 22500.78699999989, 9006.007999999976
10, 20729.324000000088, 9651.382000000009
11, 50698.60999999998, 3123.3139999999858
12, 7962.96400000004, -1185.1369999999897
13, 26321.079000000085, -6302.5640000000185
14, 2447.181000000004, 6825.098000000024
15, 21868.439000000053, -2426.789000000019
16, 23960.458000000057, 19822.848000000016
17, 10549.521000000037, 1106.6850000000031
18, 75719.79000000002, -2148.321000000001
19, 30202.127999999975, 5414.196999999995
20, 43715.69499999989, 1141.767000000007
21, 13384.43400000002, 3292.424000000041
22, 23034.76599999998, 3836.0239999999994
23, 30141.07500000002, 6747.098999999995
24, 8358.371999999934, 3181.5919999999805
25, 11280.935999999896, -1186.0339999999978
26, 15351.130000000125, 9976.857999999967
27, 17890.48299999985, 2808.1479999999956
28, 17040.72600000008, 5587.362999999996
29, 35946.75500000004, 1715.6440000000202
30, 9685.349999999937, 2099.184000000001
31, 28861.064999999944, -803.029999999997
32, 7287.303999999902, 693.0560000000078
33, 46925.4030000001, 7089.917999999991
34, 23164.090999999993, -3285.8099999999868
35, 22318.629999999997, -1258.287000000002
36, 31297.018999999993, 6769.867000000009
37, 14230.15700000005, 1279.3549999999686
38, 37390.189999999995, 554.2530000000006
39, 38523.15500000001, 12768.003000000022
40, 16598.927999999985, 1550.991999999973
41, 12967.05100000001, -1164.5569999999934
42, 19722.958000000017, 3334.4489999999896
43, 47470.11499999998, 1202.5470000000114
44, 42052.06999999994, 1052.8439999999919
45, 42650.715, 152.7639999999992
46, 42709.122, 6079.153999999993
47, 26763.672000000013, 2144.870999999999
48, 29482.850999999915, 11964.380000000016
49, 12392.244999999926, 605.2350000000279
50, 15842.58499999996, 422.79199999998673
51, 51022.658000000105, 8921.030000000002
52, 80702.40499999998, 5474.469999999988
53, 29905.531000000017, 10169.996999999941
54, 19560.159000000036, 1489.1299999999974
55, 26402.032000000007, -3279.540999999992
56, 30180.069999999876, 8077.493000000006
57, 24413.26699999997, -2174.724000000001
58, 49235.44999999999, 3278.923000000006
59, 40414.7510000001, 4140.057999999983
60, 26086.237999999823, 2852.333999999997
61, 32353.68000000008, 4762.904000000015
62, 37180.76400000021, 7307.01400000001
63, 5878.89300000012, 8451.376999999982
64, 31767.872999999956, 9904.878999999997
65, 15154.453999999983, -1501.3470000000216
66, 21868.866000000042, 4124.719999999972
67, 32111.98599999986, 8225.134999999987
68, 98374.72800000015, 17140.053000000007
69, 71755.84799999997, 8569.126000000004
70, 24101.96500000001, 5073.104999999994
71, 30721.39400000008, 2993.0080000000144
72, 13695.090000000047, 5507.999000000031
73, 26896.69999999999, 3952.1499999999887
74, 39860.75600000001, -307.19299999998657
75, 36753.94799999998, 7870.9180000000015
76, 24127.84100000005, 9133.757000000027
77, 20583.544999999955, 8080.207999999933
78, 9212.959999999974, -3934.852999999948
79, 19823.208999999966, 7458.178000000011
80, 18058.019999999986, 8336.17300000001
81, 24437.278, 5390.685000000021
82, 55766.80599999998, 3682.822999999982
83, 56162.22199999995, 4923.130000000003
84, 53280.11700000001, 1663.5920000000042
85, 59457.130999999834, 7285.885000000013
86, 69392.59700000008, 5650.125000000016
87, 44800.71800000002, 3439.5600000000104
88, 52468.19099999985, 8638.600999999999
89, 36844.69700000007, 6473.928999999993
90, 15478.680000000018, 6158.608000000004
91, 22489.608999999964, -3448.5110000000013
92, 39422.82700000004, 5482.015000000007
93, 68037.11399999999, 4715.733999999977
94, 45039.41799999996, 13942.725000000017
95, 52084.49600000002, -1525.0069999999905
96, 68068.7510000004, -649.7240000000111
97, 16444.080000000016, 7468.75299999999
98, 25137.326000000037, 7274.643999999986
99, 22072.57800000005, 8731.701999999961
100, 11314.763999999963, 2438.850000000006
101, 12280.32199999999, 16431.167
102, 12875.830000000013, 15940.284000000014
103, 29481.335999999967, 3048.222999999998
104, 18590.723999999933, 9790.311999999987
105, 57254.41399999993, 11908.103999999967
106, 13744.631999999983, -936.894000000013
107, 7489.343999999972, 6231.0989999999765
108, 9034.570999999989, -47.32100000000719
109, 11394.49999999997, 1040.7900000000009
110, 36845.109, 3633.778999999986
111, 20906.844999999983, 14260.468999999997
112, 28061.407999999967, 15430.844999999994
113, 25225.859000000026, 1915.025000000005
114, 18165.62899999991, 4377.755999999994
115, 19843.109999999993, 2607.957000000002
116, 24707.93400000001, -5937.805000000051
117, 91842.28299999992, -7567.3479999999945
118, 31143.481999999938, 2936.8579999999783
119, 15876.909000000014, 7024.837000000014
120, 79846.506, -695.864000000016
121, 31373.362999999998, -433.1960000000163
122, 32681.548999999934, 3115.5689999999922
123, 56653.66000000003, 5428.331000000011
124, 33739.482000000025, 8319.640000000021
125, 6211.795999999949, 9440.60899999999
126, 20050.61499999999, 7674.7249999999985
127, 4229.134999999986, 6855.978000000014
128, 6197.138999999994, 15604.44299999997
129, 11213.12699999999, 12248.269000000008
130, 65227.39200000001, 7714.7329999999965
131, 14287.354000000021, 7854.562999999987
132, 13316.578000000176, 12391.096999999987
133, 21016.906000000046, 3779.8450000000066
134, 8744.679000000073, 10070.233999999975
135, 16864.61399999988, 5233.485999999984
136, 25666.91499999995, 17567.286999999982
137, 26919.90499999999, -2568.17400000001
138, 55416.96699999997, 13561.583000000002
